id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
32116,OOGB,small_airport,Qarn Alam Airport,21.377199,57.056293,443,AS,OM,OM-WU,Ghaba,no,OOGB,RNM,OOGB,,,https://en.wikipedia.org/wiki/Qarn_Alam_Airport,
32117,OOHA,small_airport,Haima Airport,19.975608,56.282444,400,AS,OM,OM-WU,Haima,no,,,OOHA,,,https://en.wikipedia.org/wiki/Haima_Airport,
299739,OOIA,small_airport,Ibra Airport,22.732778,58.513611,1500,AS,OM,OM-SH,Ibra,no,,,OOIA,,,https://en.wikipedia.org/wiki/Ibra_Airport,Al Yahmadi
351945,OOII,small_airport,Ibri Airport,23.18626,56.43333,1069,AS,OM,OM-ZA,Ibri,no,,,OOII,,,https://en.wikipedia.org/wiki/Ibri_Airport,
32118,OOIZ,small_airport,Izki Air Base,22.892627,57.759094,1700,AS,OM,OM-DA,Izki,no,,,OOIZ,,,https://en.wikipedia.org/wiki/Izki_Air_Base,
315625,OOJA,small_airport,Ja'Aluni Airport,19.4749,57.3083,560,AS,OM,OM-WU,Duqm,no,,JNJ,OOJA,,,https://en.wikipedia.org/wiki/Ja%27Aluni_Airport,
5240,OOKB,medium_airport,Khasab Airport,26.171,56.240601,100,AS,OM,OM-MU,Khasab,yes,OOKB,KHS,OOKB,,,http://en.wikipedia.org/wiki/Khasab_Airport,
308219,OOLK,small_airport,Lekhwair Airport,22.804866,55.372801,354,AS,OM,OM-ZA,Lekhwair,no,OOLK,LKW,OOLK,,,https://en.wikipedia.org/wiki/Lekhwair_Airport,
5241,OOMA,medium_airport,RAFO Masirah,20.6754,58.890499,64,AS,OM,OM-SH,Masirah,no,OOMA,MSH,OOMA,,,https://en.wikipedia.org/wiki/RAFO_Masirah,
5242,OOMS,large_airport,Muscat International Airport,23.600218,58.285268,48,AS,OM,OM-MA,Muscat/Seeb,yes,OOMS,MCT,OOMS,,https://www.muscatairport.co.om/,https://en.wikipedia.org/wiki/Seeb_International_Airport,"Seeb International Airport, Masqat, Seeb"
5243,OOMX,small_airport,Marmul Airport,18.138999,55.179005,925,AS,OM,OM-ZU,Marmul,no,OOMX,OMM,OOMX,,,https://en.wikipedia.org/wiki/Marmul_Airport,
5244,OOSA,large_airport,Salalah International Airport,17.0387,54.091301,73,AS,OM,OM-ZU,Salalah,yes,OOSA,SLL,OOSA,,https://salalahairport.co.om/,https://en.wikipedia.org/wiki/Salalah_Airport,مطار صلالة
299742,OOSH,large_airport,Suhar International Airport,24.38604,56.62541,20,AS,OM,OM-BA,Suhar,yes,OOSH,OHS,OOSH,,https://www.suharairport.co.om/,https://en.wikipedia.org/wiki/Sohar_Airport,"Majis, Sohar, Sohar Airport"
32119,OOSQ,small_airport,Saiq Airport,23.075545,57.643271,6500,AS,OM,OM-DA,Saiq,no,,,OOSQ,,,https://en.wikipedia.org/wiki/Saiq_Airport,
5245,OOTH,medium_airport,Thumrait Air Base,17.666,54.024601,1570,AS,OM,OM-ZU,Thumrait,no,OOTH,TTH,OOTH,,,https://en.wikipedia.org/wiki/RAFO_Thumrait,
43202,OOYB,small_airport,Yibal Airport,22.2015,56.034401,,AS,OM,OM-ZA,Yibal,no,,,OOYB,,,https://en.wikipedia.org/wiki/Yibal_Airport,Jibal
5246,OPBG,small_airport,Bhagatanwala Airport,32.056098938,72.94840240479999,600,AS,PK,PK-PB,Bhagatanwala,no,,BHW,OPBG,,,,
41611,OPBL,small_airport,Bela Airport,29.49220085144043,71.11840057373047,347,AS,PK,PK-PB,Khan Bela,no,,,OPBL,,,,
30781,OPBN,small_airport,Bannu Airport,32.9729,70.527901,1325,AS,PK,PK-KP,Bannu,no,OPBN,BNP,OPBN,,,https://en.wikipedia.org/wiki/Bannu_Airport,
41612,OPBR,small_airport,Bahawalnagar Airport,29.946300506591797,73.24909973144531,500,AS,PK,PK-PB,Bahawalnagar,no,,WGB,OPBR,,,,
5247,OPBW,medium_airport,Bahawalpur Airport,29.348100662231445,71.71800231933594,392,AS,PK,PK-PB,Bahawalpur,yes,OPBW,BHV,OPBW,,,https://en.wikipedia.org/wiki/Bahawalpur_Airport,
5248,OPCH,medium_airport,Chitral Airport,35.886213,71.799922,4920,AS,PK,PK-KP,Chitral,yes,OPCH,CJL,OPCH,,,https://en.wikipedia.org/wiki/Chitral_Airport,
30826,OPCL,small_airport,Chilas Airport,35.426700592,74.081703186,4146,AS,PK,PK-GB,Chilas,no,OPCL,CHB,OPCL,,,https://en.wikipedia.org/wiki/Chilas_Airport,
41613,OPCT,small_airport,Chirat Airport,33.968601,71.963535,1192,AS,PK,PK-KP,Nowshera,no,OPCT,,OPCT,,,,
30878,OPDB,small_airport,Dalbandin Airport,28.878299713100002,64.3998031616,2800,AS,PK,PK-BA,Dalbandin,yes,OPDB,DBA,OPDB,,,https://en.wikipedia.org/wiki/Dalbandin_Airport,OPXX
5249,OPDG,medium_airport,Dera Ghazi Khan Airport,29.961000442504883,70.48590087890625,492,AS,PK,PK-PB,Dera Ghazi Khan,yes,OPDG,DEA,OPDG,,,https://en.wikipedia.org/wiki/Dera_Ghazi_Khan_Airport,
5250,OPDI,medium_airport,Dera Ismael Khan Airport [IN-ACTIVE],31.909401,70.896599,594,AS,PK,PK-KP,Dera Ismael Khan,no,OPDI,DSK,OPDI,,,https://en.wikipedia.org/wiki/Dera_Ismail_Khan_Airport,
41615,OPDK,small_airport,Daharki Airport,28.5,69.69999694824219,274,AS,PK,PK-PB,Daharki,no,,,OPDK,,,,
5251,OPFA,large_airport,Faisalabad International Airport,31.364923,72.995319,591,AS,PK,PK-PB,Faisalabad,yes,OPFA,LYP,OPFA,,http://www.faisalabadairport.com.pk/,https://en.wikipedia.org/wiki/Faisalabad_International_Airport,OPLF
342092,OPGD,large_airport,New Gwadar International Airport,25.296733,62.498822,61,AS,PK,PK-BA,Gurandani,yes,OPGW,GWD,OPGW,,https://paa.gov.pk/airport/gwadar,https://en.wikipedia.org/wiki/New_Gwadar_International_Airport,Feroz Khan Noon
5253,OPGT,medium_airport,Gilgit Airport,35.918800354003906,74.33360290527344,4796,AS,PK,PK-GB,Gilgit,yes,OPGT,GIL,OPGT,,,https://en.wikipedia.org/wiki/Gilgit_Airport,
5252,OPGW,closed,Gwadar International Airport,25.23298,62.328735,36,AS,PK,PK-BA,Gwadar,no,,,,,,https://en.wikipedia.org/wiki/Gwadar_International_Airport,"GWD, OPGD"
333692,OPIS,large_airport,Islamabad International Airport,33.549,72.82566,1761,AS,PK,PK-PB,Attock,yes,OPIS,ISB,OPIS,,http://www.islamabadairport.com.pk/,https://en.wikipedia.org/wiki/Islamabad_International_Airport,
5254,OPJA,medium_airport,Shahbaz Air Base,28.28420066833496,68.44969940185547,185,AS,PK,PK-SD,Jacobabad,no,OPJA,JAG,OPJA,,,https://en.wikipedia.org/wiki/Jacobabad_Airbase,
41616,OPKA,small_airport,Cape Monz Airport,24.828406,66.666029,40,AS,PK,PK-SD,Cape Monz,no,OPKA,,OPKA,,,,
5255,OPKC,large_airport,Jinnah International Airport,24.9065,67.160797,100,AS,PK,PK-SD,Karachi,yes,OPKC,KHI,OPKC,,,https://en.wikipedia.org/wiki/Jinnah_International_Airport,"OPQR, OPHQ, Drigh Road Airstrip, Quaid-E-Azam International Airport"
31575,OPKD,small_airport,Hyderabad Airport,25.3181,68.366096,130,AS,PK,PK-SD,Hyderabad,yes,OPKD,HDD,OPKD,,,https://en.wikipedia.org/wiki/Hyderabad_Airport_(Sindh),
32122,OPKE,small_airport,Chore Airport,25.525999,69.771797,200,AS,PK,PK-SD,Chore,no,OPKE,,OPKE,,,,
41617,OPKF,small_airport,Gharo Airport,24.729,67.587601,20,AS,PK,PK-SD,Gharo,no,OPKF,,OPKF,,,,
31735,OPKH,small_airport,Khuzdar Airport,27.790599823,66.6473007202,4012,AS,PK,PK-BA,Khuzdar,yes,OPKH,KDD,OPKH,,,https://en.wikipedia.org/wiki/Khuzdar_Airport,
32100,OPKT,small_airport,Kohat Airport,33.5699996948,71.4400024414,1650,AS,PK,PK-KP,Kohat,no,OPKT,OHT,OPKT,,,https://en.wikipedia.org/wiki/Kohat_Airbase,
5257,OPLA,large_airport,Allama Iqbal International Airport,31.521601,74.403603,712,AS,PK,PK-PB,Lahore,yes,OPLA,LHE,OPLA,,,https://en.wikipedia.org/wiki/Allama_Iqbal_International_Airport,OPLR
5258,OPLH,closed,Walton Airport,31.494323,74.346914,679,AS,PK,PK-PB,Lahore,no,,,,,,https://en.wikipedia.org/wiki/Walton_Airport,"OPLH, Walton Aerodrome"
41620,OPLL,small_airport,Loralai Airport,30.355499267578125,68.6135025024414,4631,AS,PK,PK-BA,Loralai,no,OPLL,LRG,OPLL,,,,
5259,OPMA,medium_airport,Mangla Airport,33.05009841918945,73.63839721679688,902,AS,PK,PK-PB,Mangla,no,OPMA,XJM,OPMA,,,https://en.wikipedia.org/wiki/Mangla_Airport,
5260,OPMF,small_airport,Muzaffarabad Airport,34.338835,73.508886,2691,AS,PK,PK-JK,Muzaffarabad,yes,OPMF,MFG,OPMF,,,https://en.wikipedia.org/wiki/Muzaffarabad_Airport,
5261,OPMI,medium_airport,Mianwali Air Base,32.5630989074707,71.5707015991211,690,AS,PK,PK-PB,Mianwali,no,OPMI,MWD,OPMI,,,https://en.wikipedia.org/wiki/Dhamial_Army_Airbase,
5262,OPMJ,medium_airport,Moenjodaro Airport,27.335199,68.143097,154,AS,PK,PK-SD,Moenjodaro,no,OPMJ,MJD,OPMJ,,,https://en.wikipedia.org/wiki/Moenjodaro_Airport,
41621,OPMK,small_airport,Mirpur Khas Air Base,25.682501,69.0728,180,AS,PK,PK-SD,Mirpur Khas,no,,,OPMK,,,,
32123,OPMN,small_airport,Miram Shah Airport,33.01470184326172,70.06439971923828,3022,AS,PK,PK-KP,Miram Shah,no,,,OPMN,,,,
31936,OPMP,small_airport,Sindhri Tharparkar Airport,25.68280029296875,69.07279968261719,51,AS,PK,PK-SD,Sindhri,no,OPMP,MPD,OPMP,,,,
5263,OPMR,medium_airport,Masroor Air Base,24.893600463867188,66.93879699707031,35,AS,PK,PK-SD,Karachi,no,,,OPMR,,,https://en.wikipedia.org/wiki/Masroor_Airbase,
32124,OPMS,medium_airport,Minhas Air Base,33.8690986633,72.4009017944,1023,AS,PK,PK-PB,Kamra,no,,ATG,OPMS,,,https://en.wikipedia.org/wiki/Minhas_Airbase,Attock
5264,OPMT,large_airport,Multan International Airport,30.203199,71.419098,403,AS,PK,PK-PB,Multan,yes,OPMT,MUX,OPMT,,http://www.multaninternationalairport.com.pk/,https://en.wikipedia.org/wiki/Multan_International_Airport,Multan Air Base
5265,OPNH,medium_airport,Shaheed Benazirabad Airport,26.2194,68.390099,95,AS,PK,PK-SD,Nawabashah,yes,OPNH,WNS,OPNH,,,https://en.wikipedia.org/wiki/Nawabshah_Airport,
5267,OPOK,small_airport,Okara Cantonment Airstrip,30.740999221800003,73.3576965332,568,AS,PK,PK-PB,Okara,no,,,OPOK,,,,
32129,OPOR,small_airport,Ormara Airport,25.276625,64.588343,10,AS,PK,PK-BA,Ormara Raik,no,OPOR,ORW,OPOR,,,https://en.wikipedia.org/wiki/Ormara_Airport,OPOP
32145,OPPC,small_airport,Parachinar Airport,33.9021,70.071602,5800,AS,PK,PK-KP,Parachinar,no,OPPC,PAJ,OPPC,,,https://en.wikipedia.org/wiki/Parachinar_Airport,
5268,OPPG,medium_airport,Panjgur Airport,26.9545,64.1325,3289,AS,PK,PK-BA,Panjgur,no,OPPG,PJG,OPPG,,,https://en.wikipedia.org/wiki/Panjgur_Airport,
5269,OPPI,medium_airport,Pasni Airport,25.290501,63.3451,33,AS,PK,PK-BA,Pasni,no,OPPI,PSI,OPPI,,,https://en.wikipedia.org/wiki/Pasni_Airport,
41622,OPPN,small_airport,Pishin Airport,30.552457,66.984768,5075,AS,PK,PK-BA,Pishin,no,,,OPPN,,,,
5270,OPPS,large_airport,Bacha Khan International Airport,33.9939,71.514603,1158,AS,PK,PK-KP,Peshawar,yes,OPPS,PEW,OPPS,,http://www.peshawarairport.com.pk/,https://en.wikipedia.org/wiki/Peshawar_International_Airport,Peshawar International Airport
5271,OPQS,small_airport,Dhamial Army Airbase,33.5602,73.033203,1581,AS,PK,PK-PB,Rawalpindi,no,,,OPQS,,,https://en.wikipedia.org/wiki/Dhamial_Army_Airbase,Qasim Airport
5272,OPQT,large_airport,Quetta International Airport,30.2514,66.937798,5267,AS,PK,PK-BA,Quetta,yes,OPQT,UET,OPQT,,,https://en.wikipedia.org/wiki/Quetta_International_Airport,
5273,OPRK,medium_airport,Shaikh Zaid Airport,28.383899688720703,70.27960205078125,271,AS,PK,PK-PB,Rahim Yar Khan,yes,OPRK,RYK,OPRK,,,https://en.wikipedia.org/wiki/Shaikh_Zayed_International_Airport,Rahim Yar Khan Airport
5274,OPRN,medium_airport,PAF Base Nur Khan (Benazir Bhutto International Airport),33.616699,73.099197,1668,AS,PK,PK-PB,Rawalpindi,no,,,OPRN,,,https://en.wikipedia.org/wiki/PAF_Base_Nur_Khan,"ISB, Chaklala Air Base, Islamabad, Benazir Bhutto International Airport, Pakistan Air Force Base Nur Khan"
32125,OPRQ,medium_airport,Rafiqui Air Base,30.758100509643555,72.28250122070312,492,AS,PK,PK-PB,Shorkot,no,,,OPRQ,,,https://en.wikipedia.org/wiki/Rafiqui_Airbase,
5275,OPRS,medium_airport,Risalpur Air Base,34.08110046386719,71.97260284423828,1050,AS,PK,PK-KP,Risalpur,no,,,OPRS,,,https://en.wikipedia.org/wiki/Risalpur_Airbase,
5276,OPRT,medium_airport,Rawalakot Airport,33.849701,73.798103,5479,AS,PK,PK-JK,Rawalakot,no,OPRT,RAZ,OPRT,,,https://en.wikipedia.org/wiki/Rawalakot_Airport,
32251,OPSB,small_airport,Sibi Airport,29.571199,67.8479,436,AS,PK,PK-BA,Sibi,no,OPSB,SBQ,OPSB,,,https://en.wikipedia.org/wiki/Sibi_Airport,
5277,OPSD,large_airport,Skardu International Airport,35.33866,75.538648,7316,AS,PK,PK-GB,Skardu,yes,OPSD,KDU,OPSD,,https://skarduairport.com,https://en.wikipedia.org/wiki/Skardu_Airport,
5278,OPSF,medium_airport,Faisal Air Base,24.87420082092285,67.11849975585938,29,AS,PK,PK-SD,Karachi,no,,,OPSF,,,https://en.wikipedia.org/wiki/Faisal_Airbase,
5279,OPSK,medium_airport,Begum Nusrat Bhutto International Airport Sukkur,27.722,68.791702,196,AS,PK,PK-SD,Sukkur,yes,OPSK,SKZ,OPSK,,,https://en.wikipedia.org/wiki/Begum_Nusrat_Bhutto_International_Airport,Sukkur Airport
30590,OPSN,medium_airport,Sehwan Sharif Airport,26.473101,67.717201,121,AS,PK,PK-SD,Sehwan Sharif,no,OPSN,SYW,OPSN,,,https://en.wikipedia.org/wiki/Sehwan_Sharif_Airport,
32290,OPSR,medium_airport,Mushaf Air Base,32.04859924316406,72.66500091552734,614,AS,PK,PK-PB,Sargodha,no,OPSR,SGI,OPSR,,,https://en.wikipedia.org/wiki/Mushaf_Airbase,BHW
5280,OPSS,medium_airport,Saidu Sharif Airport,34.813599,72.352798,3183,AS,PK,PK-KP,Saidu Sharif,no,OPSS,SDT,OPSS,,,https://en.wikipedia.org/wiki/Saidu_Sharif_Airport,
41624,OPST,large_airport,Sialkot International Airport,32.535941,74.364623,837,AS,PK,PK-PB,Sialkot,yes,OPST,SKT,OPST,,http://www.sial.com.pk/,https://en.wikipedia.org/wiki/Sialkot_International_Airport,سیالکوٹ بین الاقوامی ہوائی اڈا
5281,OPSU,medium_airport,Sui Airport,28.645099639892578,69.1769027709961,763,AS,PK,PK-BA,Sui,no,OPSU,SUL,OPSU,,,https://en.wikipedia.org/wiki/Sui_Airport,
41633,OPSW,small_airport,Sawan Airport,26.9662,68.878098,160,AS,PK,PK-SD,Sawan Gas Field,no,OPSW,RZS,OPSW,,,https://en.wikipedia.org/wiki/Sawan_Airport,
32458,OPTA,small_airport,Tarbela Dam Airport,33.9860992432,72.61139678960001,1114,AS,PK,PK-KP,Tarbela,no,OPTA,TLB,OPTA,,,https://en.wikipedia.org/wiki/Tarbela_Dam_Airport,
5282,OPTH,small_airport,Talhar Airport,24.84149932861328,68.8384017944336,28,AS,PK,PK-SD,Badin,no,OPTH,BDN,OPTH,,,,
41626,OPTT,small_airport,Taftan Airport,28.96419906616211,61.595401763916016,2742,AS,PK,PK-BA,Taftan,no,,TFT,OPTT,,,,
5283,OPTU,large_airport,Turbat International Airport,25.984767,63.028856,498,AS,PK,PK-BA,Turbat,yes,OPTU,TUK,OPTU,,,https://en.wikipedia.org/wiki/Turbat_Internatioal_Airport,
5284,OPWN,small_airport,Wana Airport,32.3046989440918,69.57039642333984,4550,AS,PK,PK-KP,Waana,no,OPWN,WAF,OPWN,,,,
5285,OPZB,medium_airport,Zhob Airport,31.358400344848633,69.4636001586914,4728,AS,PK,PK-BA,Fort Sandeman,yes,OPZB,PZH,OPZB,,,https://en.wikipedia.org/wiki/Zhob_Airport,
5286,ORAA,medium_airport,Al Asad Air Base,33.7855987549,42.4412002563,618,AS,IQ,IQ-AN,Hīt,no,ORAA,IQA,ORAA,,,https://en.wikipedia.org/wiki/Al_Asad_Airbase,Qadisiyah Airbase
5287,ORAT,medium_airport,Al Taqaddum Air Base,33.33810043335,43.597099304199,275,AS,IQ,IQ-AN,Al Habbaniyah,no,ORAT,TQD,ORAT,,,https://en.wikipedia.org/wiki/Al_Taqaddum,"Tammuz Airbase, Al Fallujah, Greene Field"
30776,ORBB,small_airport,Bamarni Airport,37.098801,43.266602,3455,AS,IQ,IQ-DA,Bamarni,no,ORBB,BMN,ORBB,,,https://en.wikipedia.org/wiki/Bamarni_Air_Base,
5288,ORBD,medium_airport,Balad Southeast Airport / Joint Base Balad,33.940201,44.361599,161,AS,IQ,IQ-SD,Al Bakr,no,,,ORBD,OR9,,https://en.wikipedia.org/wiki/Joint_Base_Balad,"Balad Southeast Air Base,Al-Bakir Air Base, Camp Anaconda, قاعدة البكر الجوية"
5289,ORBI,large_airport,Baghdad International Airport / New Al Muthana Air Base,33.262501,44.2346,114,AS,IQ,IQ-BG,Baghdad,yes,ORBI,BGW,ORBI,,,https://en.wikipedia.org/wiki/Baghdad_International_Airport,"SDA, BIAP, VBC, ORBS, Camp Sather, Saddam International Airport, Al Anbar Airport"
5290,ORBM,large_airport,Mosul International Airport,36.305801,43.1474,719,AS,IQ,IQ-NI,Mosul,no,ORBM,OSM,ORBM,,,https://en.wikipedia.org/wiki/Mosul_International_Airport,OSB
5291,ORBR,small_airport,Bashur Airfield,36.533699,44.339901,2079,AS,IQ,IQ-AR,Bashur,no,ORBR,,ORBR,,,,
5292,ORER,large_airport,Erbil International Airport,36.236047,43.946615,1341,AS,IQ,IQ-AR,Arbil,yes,ORER,EBL,ORER,,,https://en.wikipedia.org/wiki/Erbil_International_Airport,"Irbil, Kurdistan, فروکه‌خانه‌ی نيوده‌وله‌تی هه‌ولير"
5293,ORKK,large_airport,Kirkuk International Airport,35.469501,44.3489,1061,AS,IQ,IQ-TS,Kirkuk,yes,ORKK,KIK,ORKK,,,https://en.wikipedia.org/wiki/Kirkuk_International_Airport,Kirkuk Air Base
5294,ORMM,large_airport,Basra International Airport,30.549101,47.662102,11,AS,IQ,IQ-BA,Basra,yes,ORMM,BSR,ORMM,,http://www.basrainternationalairport.com,https://en.wikipedia.org/wiki/Basra_International_Airport,Basrah
311028,ORNI,large_airport,Al Najaf International Airport,31.991116,44.405019,103,AS,IQ,IQ-NA,Najaf,yes,ORNI,NJF,ORNI,,http://www.alnajafairport.net/,https://en.wikipedia.org/wiki/Al_Najaf_International_Airport,
5295,ORQW,medium_airport,Qayyarah West Airport,35.7672,43.125099,749,AS,IQ,IQ-NI,Qayyarah,no,,RQW,ORQW,,,https://en.wikipedia.org/wiki/Qayyarah_Airfield_West,
300117,ORRW,heliport,Korean Village Forward Operating Base,33.019166666699995,39.9383333333,2442,AS,IQ,IQ-AN,,no,,,ORRW,,,,
5296,ORSH,medium_airport,Al Sahra Army Air Field,34.673199,43.542999,451,AS,IQ,IQ-SD,Tikrit,no,,,ORSH,,,https://en.wikipedia.org/wiki/Camp_Speicher,Camp Speicher
5297,ORSU,medium_airport,Jalal Talabani International Airport,35.560487,45.315137,2494,AS,IQ,IQ-SW,Sulaymaniyah,yes,ORSJ,ISU,ORSJ,,,https://en.wikipedia.org/wiki/Jalal_Talabani_International_Airport,"ORSU, Kurd, Kurdish, Kurdistan"
5298,ORTF,medium_airport,Tall Afar Army Air Field,36.2831,42.403,996,AS,IQ,IQ-NI,Tall Afar,no,ORTF,,ORTF,,,https://en.wikipedia.org/wiki/Tal_Afar_Air_Base,
5299,ORTI,medium_airport,Al Taji Army Air Field,33.523899,44.256699,121,AS,IQ,IQ-BG,Taji,no,ORTI,,ORTI,,,"https://en.wikipedia.org/wiki/Taji,_Iraq#Camp_Taji",
5300,ORTL,medium_airport,Ali Air Base,30.935801,46.090099,20,AS,IQ,IQ-DQ,Nasiriyah,no,,XNH,ORTL,,,https://en.wikipedia.org/wiki/Ali_Air_Base,"Tallil Air Base, Camp Adder"
5301,ORUB,medium_airport,Ubaydah Bin Al Jarrah Airport,32.481998,45.757099,68,AS,IQ,IQ-WA,Al Kut,no,ORUB,,ORUB,,,,
300116,ORWH,heliport,Washington Army Heliport,33.304688,44.403719,139,AS,IQ,IQ-BG,Baghdad,no,,,ORWH,,,,Republican Palace Heliport
5302,OSAP,large_airport,Aleppo International Airport,36.181262,37.226869,1276,AS,SY,SY-HL,Aleppo,yes,OSAP,ALP,OSAP,,http://www.aleppo-airport.com/en/,https://en.wikipedia.org/wiki/Aleppo_International_Airport,مطار حلب الدولي
5303,OSDI,large_airport,Damascus International Airport,33.4114990234375,36.51559829711914,2020,AS,SY,SY-DI,Damascus,yes,OSDI,DAM,OSDI,,,https://en.wikipedia.org/wiki/Damascus_International_Airport,مطار دمشق الدولي
5304,OSDZ,medium_airport,Deir ez-Zor Airport,35.2854,40.175999,700,AS,SY,SY-DY,Deir ez-Zor,no,OSDZ,DEZ,OSDZ,,,https://en.wikipedia.org/wiki/Deir_ez-Zor_Airport,"Al Jafrah Airport, مطار دير الزور"
5305,OSKL,medium_airport,Qamishli International Airport,37.020599,41.191399,1480,AS,SY,SY-HA,Qamishli,yes,OSKL,KAC,OSKL,,,https://en.wikipedia.org/wiki/Qamishli_International_Airport,"مطار القامشلي‎, Kamishly, Kamishly International Airport"
5306,OSLK,medium_airport,Latakia International Airport,35.4011,35.9487,157,AS,SY,SY-LA,Latakia,yes,OSLK,LTK,OSLK,,https://aerotur.aero/en/airport/ltk,https://en.wikipedia.org/wiki/Bassel_Al-Assad_International_Airport,"مطار الشهيد باسل الأسد الدولي, Hmeimim Air Base"
5307,OSPR,medium_airport,Palmyra Airport,34.5574,38.316898,1322,AS,SY,SY-HI,Tadmur,no,OSPR,PMS,OSPR,,,https://en.wikipedia.org/wiki/Palmyra_Airport,
5308,OTBD,large_airport,Doha International Airport,25.259431,51.565528,35,AS,QA,QA-DA,Doha,yes,OTBD,DIA,OTBD,,,https://en.wikipedia.org/wiki/Doha_International_Airport,مطار الدوحة الدولى
5309,OTBH,medium_airport,Al Udeid Air Base,25.1173000336,51.3149986267,130,AS,QA,QA-RA,Ar Rayyan,no,OTBH,XJD,OTBH,,,https://en.wikipedia.org/wiki/Al_Udeid_Air_Base,
5310,OTBK,closed,Al Khawr Airport,25.629601,51.506699,6,AS,QA,QA-KH,Al Khawr,no,,,,,,https://en.wikipedia.org/wiki/Al_Khor_Airport,"Al Khor, OTBK"
44686,OTHH,large_airport,Hamad International Airport,25.273056,51.608056,13,AS,QA,QA-DA,Doha,yes,OTHH,DOH,OTHH,,http://dohahamadairport.com/,https://en.wikipedia.org/wiki/Hamad_International_Airport,New Doha International Airport
5311,OYAA,large_airport,Aden International Airport,12.829564,45.029976,7,AS,YE,YE-AD,Aden,yes,OYAA,ADE,OYAA,,,https://en.wikipedia.org/wiki/Aden_International_Airport,RAF Khormaksar
30960,OYAB,small_airport,Abs Airport,16.010983,43.176771,651,AS,YE,YE-HJ,Abs,no,,EAB,OYBS,,,https://en.wikipedia.org/wiki/Abbs_Airport,"Abbs, Abbse"
5312,OYAT,medium_airport,Ataq Airport,14.5513,46.826199,3735,AS,YE,YE-SH,Ataq,no,OYAT,AXK,OYAT,,,https://en.wikipedia.org/wiki/Ataq_Airport,
5313,OYBA,small_airport,Al Badie Airport,18.720709,50.835771,908,AS,YE,YE-HD,Dhula',no,,,OYBA,,,,
32138,OYBI,small_airport,Al-Bayda Airport,14.105974,45.441079,6120,AS,YE,YE-BA,Al-Bayda,no,,BYD,OYBD,,,https://en.wikipedia.org/wiki/Al_Bayda%27_Airport_(Yemen),
5314,OYBN,small_airport,Beihan Airport,14.781714,45.719703,3800,AS,YE,YE-SH,Beihan,no,OYBN,BHN,OYBN,,,https://en.wikipedia.org/wiki/Beihan_Airport,
32139,OYBQ,small_airport,Al-Bough Airport,17.350352,44.625542,3800,AS,YE,YE-SD,Al-Bough,no,,BUK,OYBQ,,,https://en.wikipedia.org/wiki/Albuq_Airport,"Albuq, Al Buq, Albuqa"
5315,OYGD,medium_airport,Al Ghaydah International Airport,16.193341,52.174186,134,AS,YE,YE-MR,Al Ghaydah,yes,OYGD,AAY,OYGD,,,https://en.wikipedia.org/wiki/Al_Ghaydah_Airport,
5316,OYHD,medium_airport,Hodeida International Airport,14.752039,42.975969,41,AS,YE,YE-HU,Hodeida,no,,,,,,https://en.wikipedia.org/wiki/Hodeida_International_Airport,"Al Hudaydah International Airport, OYHD, HOD"
32140,OYKM,small_airport,Kamaran Airport,15.368755,42.612515,51,AS,YE,YE-HU,Kamaran,no,OYKM,KAM,OYKM,,,https://en.wikipedia.org/wiki/Kamaran_Airport,
31994,OYMB,small_airport,Marib Airport,15.469228,45.327272,3300,AS,YE,YE-MA,Marib,no,OYMB,MYN,OYMB,,,https://en.wikipedia.org/wiki/Marib_Airport,
316933,OYMS,small_airport,Mukeiras Airport,13.9368,45.657,7080,AS,YE,YE-BA,Mukayras,no,OYMS,UKR,OYMS,,,https://en.wikipedia.org/wiki/Mukeiras_Airport,"Mukayras, OYMK"
31667,OYQN,small_airport,Qishn Airport,15.417,51.682999,100,AS,YE,YE-MR,Qishn,no,OYQN,IHN,OYQN,,,https://ar.wikipedia.org/wiki/%D9%85%D8%B7%D8%A7%D8%B1_%D9%82%D8%B4%D9%86,
5317,OYRN,large_airport,Riyan International Airport,14.662241,49.375289,54,AS,YE,YE-HD,Mukalla(Riyan),yes,OYRN,RIY,OYRN,,,https://en.m.wikipedia.org/wiki/Riyan_International_Airport,"ريان المكلا الدولي, Riyan Mukalla International Airport"
32142,OYRT,small_airport,Barat Airport,16.732999801635742,44.349998474121094,6800,AS,YE,YE-JA,Barat,no,,,OYRT,,,,
32143,OYSF,small_airport,As Salif Airport,15.294577,42.685954,,AS,YE,YE-HU,As Salif,no,,,OYSF,,,,
32413,OYSH,small_airport,Sadah Airport,16.967542,43.728103,5938,AS,YE,YE-SD,Sa'dah,no,OYSH,SYE,OYSH,,,https://en.wikipedia.org/wiki/Saadah_Airport,
5318,OYSN,large_airport,Sanaa International Airport,15.4763,44.2197,7216,AS,YE,YE-SA,Sanaa,yes,OYSN,SAH,OYSN,,,https://en.wikipedia.org/wiki/Sanaa_International_Airport,
5319,OYSQ,medium_airport,Socotra Airport,12.632093,53.906173,146,AS,YE,YE-SU,Mori,yes,OYSQ,SCT,OYSQ,,,https://en.wikipedia.org/wiki/Socotra_Airport,Hadibu
